,product_id,name,product_sub_category_id,id
8212,105004, Силденафил-СЗ таб.п.п.о. мг №,683,407876 244 159
8213,350986, Аторвастатин таб.п.п.о.мг №,685,2046768 1237 160
8214,127138," Минеральная вода ""Боржоми"" ,л стекло",569,771968 109 128
8215,143949," Пластырь ""Санитапласт"" № стандартный №",670,2588565 322 154
8216,51343, Виши Пюрте Терм. пенка очищающая д/лица  мл арт.,496,459240 144 116
8217,39971, Виши Пюрте Термаль Гель д/лица очищающий освежающий фл.мл,496,32271 318 116
8218,91203, Кэа Дерма Подушечки д/области вокруг глаз гелевые против отеков и усталости №,501,363975 325 116
8219,49646, Алоэ [экстракт жидкий р-р д/ин мл амп] N,441,1952380 363 101
8220,216814, Желе фруктовое Тарами со вкусом Фруктового микса г,568,330164 2164 128
8221,31204, Леовит БиоСлимика Капучино д/похудения Жиросжигающий комплекс Бейлис г пакет №,678,45521 314 156
8222,54567," Вата мед хирург нестер ""Зиг-Заг"" г N",-1,1068693 320 -1
8223,65951, Чай детский Бабушкино лукошко Фенхель с  мес. г №,790,982841 1301 179
8224,79502, Сумамигрен таб.п.о.мг №,398,458789 998 90
8225,235399, Белита Блэк Клин Полоски для носа очищающие с активированным бамбуковым углем №,496,2479299 2035 116
8226,86618, Сафоцид таб.№ набор,583,2160886 1709 130
8227,83156, Лейно Бальзам-стик для губ Черная Смородина г,481,121290 59 113
8228,125022, Доксазозин таб.мг №,738,2279839 1360 170
8229,126989, Вода для инъекций мл N,713,2582986 947 166
8230,59685, Перфектил Плюс таб.№+капс.№,425,2530012 599 101
8231,85031, Йода р-р спирт % фл мл N,404,2243238 379 93
8232,44708," Презерватив ""Контекс"" Лонг Лав бл N",692,515743 275 161
8233,120171, Прокладки Натурелла нормал с крыл.  №,555,51659 1943 126
8234,120065, Прокладки Котекс Ультра Найт Сетч №,555,2119011 52 126
8235,133114, Виши Дезодорант-Шарик антистресс ч. защиты мл,466,462511 307 109
8236,144330, Экофемин капс. вагинальные №,448,755692 52 105
8237,120626, Джонсонс Бэби От Макушки до Пяток шампунь-пенка для младенцев мл,765,629237 57 177
8238,38278, Мавала покрытие для ногтей фиксатор лака  мл,526,771084 269 120
8239,163492, Престариум А таб.дисперг.мг № фл.,738,238785 606 170
8240,354225, А-Церумен Плюс спрей мл,697,2319821 322 162
8241,33108, Далацин крем вагинальный % туба г,403,994053 51 92
8242,103358," Скин-кап аэр.д/наружн.прим.,% баллон г",467,720148 269 110
8243,126048," МегаСлим витаминно-минеральный комплекс капс.,г №",689,713821 346 160
8244,113702, Конкор АМ таб.мг+мг №,738,455457 851 170
8245,233841, Верошпирон капс.мг №,735,945300 249 170
8246,63896, Вода для инъекций мл N,713,2343417 891 166
8247,139502, Троксерутин гель % г N,718,2457389 1016 166
8248,60153, Адрианол капли наз.д/детей фл.-кап.мл №,701,600247 264 162
8249,87934, Био-Макс таб п.о. №,430,496395 263 101
8250,116856," Мелоксикам Авексима таб. ,мг №",647,2386219 1152 148
8251,104409, Тамоксифен тб мг N,642,1179374 917 147
8252,144545, Уролесан капс.№,628,325155 51 144
8253,162877, Фанни Банни Шампунь для детей мл,765,2436797 51 177
8254,71170, Синафлан мазь .% туба г N,467,1068822 366 110
8255,46832," Хилак форте капли д/приема внутрь ,мл саше №",600,727870 281 135
8256,352390, Пьюр Салфетки для интимной гигиены,554,210552 267 126
8257,52742, Раунатин тб п/о мг N,628,79240 273 144
8258,154773, Контейнер д/биопроб стер. мл с крыш и ложкой в инд.уп,711,370418 345 165
8259,126257, Демазол крем д/век мл,467,69549 833 110
8260,116280, Прегабалин-Рихтер капс.мг №,641,613441 317 146
8261,124396,nan,670,504351 2113 154
8262,112106, Раствор Ликосол- для конт.линз фл мл,817,2455505 842 88
8263,134038, Ацетилцистеин таб.шип.мг №,-1,592711 109 -1
8264,24655, Ля Рош Позе Термальная вода мл,500,763976 281 116
8265,44954, АВЕН Лосьон очищ д/сверхчувствит кожи мл № арт.,496,708732 43 116
8266,150291, Клиндацин крем д/интерваг.введ.% туба г,403,730764 868 92
8267,114112, Лифт АП Турбослим Дренаж напиток мл,689,2170037 453 160
8268,101579, Урьяж Барьедерм Цика Крем с Cu-Zn восстанавливающий мл,500,676675 317 116
8269,143587, Деготь березовый фл мл N,617,2731929 844 140
8270,42161, Драй Контрол Форте дезодорант дабоматик от обильного потоотделения % фл.мл,466,750235 99 109
8271,128258, Солгар Селен- табл. мкг №,428,2034107 348 101
8272,70948, Фамвир таб.п.о.мг №,705,2732365 604 162
8273,103445, Лютеин-комплекс детский таб. №,574,2125716 1328 129
8274,27852, КЛОРАН Бэби Салфетки очищающие с молочком №,777,104139 273 177
8275,216208, Стики Пластырь бактерицидный с ионами серебра набор д/детей №,670,892577 249 154
8276,121659, Прокладки Олвейз ультра найт дуо №*,555,2714203 264 126
8277,161225, Кэа Дентал Кидс Зубная паста Клубника-банан для детей +  мл,768,268263 51 177
8278,116466, Раствор для ухода за контактными линзами Multiplus фл мл N,817,14436 318 88
8279,81961, Педиашур Малоежка напиток для детей со вкусом шоколада мл,786,573592 314 179
8280,67372," Ксилен спрей назальный ,% мл",701,1176365 1002 162
8281,154153, Либридерм Бронзиада крем для лица и декольте солнцезащитный SPF  мл,493,964398 329 115
8282,164752, таб.мкг №,428,1001437 332 101
8283,339113," Пакет ""Аптека Озерки""  х см ПНД",917,1141201 1935 205
8284,35127, Флорок Бэби пор.д/приг.р-ра д/приема внутрь пак.№,595,707932 243 135
8285,108266, Курапрокс Энзикал  зубная паста мл,529,2377 998 121
8286,128727, Стопдиар сусп.д/приема внутрь мг/мл фл.мл,595,359277 137 135
8287,23394, Омепразол-OBL капс мг N,595,2233867 1146 135
8288,139516, Натурино Пастилки Лайм-Клюква бодрящий б/сахара г,566,2033259 304 128
8289,105234, Симпл Плеже Маска д/лица Детокс Уголь-Бамбук  этапная,505,2195551 843 116
8290,123772, Бронхо-Ваксом капс.мг №,550,2262018 946 125
8291,94600, Кэа Дентал Зубочистки с нитью одноразовые №,536,2739230 1968 121
8292,75639, Метопролол ретард-Акрихин таб.пролонг.п.п.о.мг №,738,729983 2064 170
8293,119668, Венозол крем при варикозе  мл N,718,2138030 403 166
8294,128664, АВЕН Успокаивающий крем д/конт. глаз мл № арт.,501,33607 608 116
8295,83479, Вода для инъекций мл N,713,750985 263 166
8296,126313, Бейби Доктор-первые зубки гель д/десен  мл.,779,139293 308 177
8297,358595, Д-Пантенол-Нижфарм крем наружный % туба г,467,639116 345 110
8298,154279, Минисан витамин D таб. жевательные мкг №,438,376283 344 101
8299,53081," Кераворт крем д/наружн.прим.% ,г пак №",467,602696 2158 110
8300,24725, Фитосольба Фитокератин Спрей для волос термо-актив мл,478,827521 97 112
8301,136380, АВЕН КЛИНАНС очищающий матирующий лосьон мл № арт.,496,2025389 350 116
8302,101230, Доктор Мом фруктовый вкус пастилки №,700,352013 311 162
8303,27170, АВЕН Акерат Крем локального действия для зон с уплотнением и шелушением мл,549,2160414 1933 124
8304,89322, Либридерм Серацин крем для лица матирующий дневной мл,503,841299 273 116
8305,80820, Драй Контрол Экстра Форте дезодорант дабоматик от обильного потоотделения % фл.мл,466,32874 321 109
8306,84366, Ля Рош Позе Редермик Р Крем концентрированный антивозрастной д/глаз мл,501,2739919 842 116
8307,154325, Хайрабезол таб.п.о.раствор./кишечн.мг №,595,861782 844 135
8308,151712, Презерватив Дюрекс Сенсейшн бл N,691,1252737 244 161
8309,217564, Кокостар патчи для глаз гидрогелевые Ягоды Асаи №,501,2161341 1935 116
8310,152347, Красавки экстракт свечи мг N,613,800790 110 140
8311,108287, Байт Чувис мармелад фруктово-ягодный Клубника г,566,1992637 311 128
8312,110490, Метоклопрамид тб. мг N,595,2537978 1144 135
8313,130135, Эрмиталь капс. ЕД №,601,229734 323 135
8314,124950, Этамзилат р-р д/и .% амп мл N,420,2010349 934 99
8315,154028, Кларитин таб.мг №,395,233558 275 89
8316,55045, Лизиноприл-Штада таб.мг №,738,914024 898 170
8317,86874, Кэа Дерма Помада гигиеническая антигерпесная д/губ г,481,1246548 363 113
8318,56949, Эриспирус таб.пролонг.п.п.о. мг №,550,631700 144 125
8319,68634, Метформин-Канон таб.п.п.о.мг №,462,1075650 403 108
8320,78832, Розарт таб. п.п.о. мг №,685,583789 307 160
8321,65368, Нутриджина Крем Норвежская формула д/рук с запахом  мл. арт.,543,520807 606 123
8322,78743, Кавинтон Комфорте таб.диспер. мг №,639,30878 158 146
8323,163122," Либридерм Мезолюкс Крем д/лица,шеи и декольте антивозрастной биоармирующий SPF мл",495,698529 279 116
8324,143544, Калимин  Н тб мг N,632,128415 330 146
8325,61371," Периндоприл ПЛЮС Индапамид таб.п.п.о.,мг+мг №",738,2425944 264 170
8326,108828, АлфаВит тб. Мамино здоровье №,431,73608 313 101
8327,166944, Либридерм Мезолюкс концентрат- антистресс мл,506,2145994 158 116
8328,58224," Пижма цветки ф/п ,гр №  КЛС",617,2696653 1360 140
8329,217302, Те Густо Пастилки Персик г,571,2704841 1933 128
8330,145594, Худеем за неделю. Батончик жиросжигающий фруктовый №,689,502381 317 160
8331,148245," Судно подкладное полимер ""Ладья""",754,1019330 278 175
8332,106893, Аторвастатин-СЗ таб.п.п.о.мг №,685,2202375 1023 160
8333,153823, Лилак Гель для ломких ногтей мл,527,161628 269 120
8334,138932, Либридерм Сыворотка-лифтинг для лица и шеи Стволовые клетки винограда мл,500,2703248 850 116
8335,91422, Фолиевая кислота форте таб.мг №,438,2599373 110 101
8336,150055, Сбор проктофитол гр. № КЛС,615,681185 351 140
8337,91801, Девясил [корневища и корни пачка г] N,-1,906491 907 -1
8338,81661, Меналинд Крем защитный   мл. арт.,755,649259 268 175
8339,132050, Сандра тб .г N,456,857000 158 107
8340,55244, Нитроглицерин тб .мг N,738,2138187 52 170
8341,47224, Периндоприл таб.мг №,738,2736465 1065 170
8342,54292, Виши Деркос бальзам для волос восстанавливающий питательный с керамидами с  маслами мл,480,669109 279 112
8343,66467, Солгар Жир из печени норвежск. трески капс. мг №,428,1958949 1065 101
8344,36015, Прокладки Котекс Део ежедневные ультратонкие №,555,48271 326 126
8345,80459, Азитрал капс мг N,403,418923 328 92
8346,155595, Ацетилцистеин Канон гран.д/пригот.р-ра д/приема внутрь пак.мг №,700,577820 316 162
8347,153914, Неотанин лосьон-суспензия для взрослых и детей мл,718,519110 281 166
8348,60618, ВитаМишки Кальций+ пастилки жевательные №,423,64681 281 101
8349,67329, Др.Вистонг сироп Подорожника и Мать-и-Мачехи фл.мл,616,1050990 364 140
8350,128079," Кетопрофен гель д/наружн.прим.,% туба г",397,2134605 43 90
8351,142808, Нимесулид таб. мг №,-1,1053326 913 -1
8352,18078, Наколенник Леонардо из верблюжей шерсти р.№,657,799984 857 150
8353,158728, Винпоцетин таб.мг №,639,1986725 1388 146
8354,146323, Экозитрин таб. п.п.о. мг №,403,2028653 898 92
8355,146558, Виши Нормадерм Крем-уход преображающий от несовершенств кожи мл,498,158448 348 116
8356,77934, Силденафил-СЗ таб.п.п.о. мг №,683,747853 263 159
8357,46301, Азелик гель для наружного применения % туба г,467,866027 1034 110
8358,154914, Идринол капс.мг №,715,2092452 1184 166
8359,98272, Лейкопластырь см х см катушка N Верофарм,670,563554 484 154
8360,153181, Каметон Виалайн спрей д/полости рта фл.мл,699,914552 682 162
8361,133902, Кордиамин р-р д/и % амп мл N,738,912163 934 170
8362,117713, Метоклопрамид тб. мг № Renewal,595,1213094 934 135
8363,118238," Презерватив ""Контекс"" Экстра Ладж бл N",692,2349916 2024 161
8364,83951, Синафлан мазь .% туба г N,467,875611 249 110
8365,120667, Берлитион  р-р д/ин.  мг/ мл. амп.  мл. №,596,2208377 690 135
8366,94587, Джейк Витамин С Леденцы со вкусом кокоса и смородины №,703,845890 875 162
8367,60385,nan,725,2709420 2035 167
8368,127748, Оргаметрил тб мг N,450,2488512 851 105
8369,62314, Ля Рош Позе Редермик Р Крем концентрированный антивозрастной мл,495,2669181 325 116
8370,339019, Алерана Глубокое восстановление бальзам-ополаскиватель мл,480,2737625 265 112
8371,352919, Ципрофлоксацин таб.п.п.о.мг №,403,2684430 364 92
8372,152686, Менорил капс №,448,2589503 940 105
8373,155136, Аллервэй таб.п.п.о.мг №,395,2737355 1387 89
8374,138536, Диазолин драже мг N,395,2313514 862 89
8375,130362, Нейродоз капс. мг N,683,2738909 1386 159
8376,166326, Батист Ориджинал Шампунь сухой без отдушки мл,476,2739011 2139 112
8377,54096," Зубной порошок ""Особый"" г N",530,2738173 604 121
8378,66727, Зубная паста Бленд-а-мед Про-Эксперт Свежая мята мл N,529,2499692 363 121
8379,133693, Тизалуд табл. мг N,632,2737955 1700 146
8380,77005, Фитомуцил Слим Смарт пор.д/приема внутрь пак.г №,689,2739261 1432 160
8381,127059, Доксициклин капс мг N,403,2673959 366 92
8382,23528," Вольтарен Акти таб.п.о.,мг №",397,2223297 1028 90
8383,69742," Фиалки трехцветной трава ,г ф/п N КЛС",617,2736159 1133 140
8384,50700, Ультрапрокт свечи N,445,2738988 403 103
8385,150526, Доктор Столетов Платочки бумажные носовые Мята №,721,2437514 403 167
8386,79279, Боярышник [настойка фл мл] N,613,2411338 898 140
8387,140996, Гель-смазка Contex лубрикант Green  мл.,694,2741287 252 161
8388,69418," ДуоРесп Спиромакс пор.д/ингал.доз.мкг+,мкг/доза бал.доз №",550,2692090 317 125
8389,144586," Белодерм Экспресс спрей д/наруж.прим. ,% фл. мл",467,2451897 363 110
8390,153074, Ля Рош Позе Раствор мицеллярный Ультра д/чувствительной кожи мл №,500,2399552 1933 116
8391,98844," Шампунь ""Себозол"" пак  мл № N",476,2597761 2063 112
8392,101601, Береза [лист пачка г] N,617,2741141 2136 140
8393,164023, Кардиолип таб.п.п.о.мг №,738,2459445 601 170
8394,159971," Линза очковая MaxSf ,X HCC ST d +,/,",390,2739024 1897 88
8395,93921, Серетид Мультидиск пор. д/ингал. доз.  мкг+ мкг  доз.,550,2617869 934 125
8396,45368, Солгар Мульти I таб. №,428,2737079 312 101
8397,124767, Ихтиоловая мазь % г N,467,2739651 656 110
8398,69004, Линкомицина гидрохлорид капс.мг №,403,2602549 1430 92
8399,103981," Чай ""Баланс"" [фильтр-пакеты г] N",688,2739575 948 160
8400,154347," Нефростен Клюква капс.,г №",626,439089 323 144
8401,45639, Катэна капс. мг №,641,2217552 1046 146
8402,144311, Урьяж Депидерм Крем для рук SPF  мл,543,2145463 52 123
8403,217200, Русалочка Ватные палочки Визаж № круглая банка,726,2739678 1933 167
8404,92292, Подгузники Сени Super Trio Medium №,750,48828 604 175
8405,26263, Престариум А таб.дисперг.мг № фл.,738,930312 158 170
8406,89379, Теймурова паста г уп N,404,2616299 1923 93
8407,31203, Экодакс крем % туба ал г N,622,1101893 601 142
8408,57007, Осталон Кальций-Д табл.набор №+,644,222846 280 148
8409,107401, Сетафил Дермаконтрол средство увлажняющее SPF  мл,496,880859 352 116
8410,77390, ДЮКРЭ Элюсьон Дерматологич. шампунь  мл,476,1170603 331 112
8411,98288, Биодерма Себиум Глобал интенсивный оздоравливающий уход мл,506,123045 326 116
8412,168733, КОРА Крем регенерирующий ночной мл,500,2177545 939 116
8413,138823, Биодерма Атодерм Бальзам для губ мл,481,2369411 324 113
8414,106151, Уронорм таб.п.о. мг №,628,681928 328 144
8415,150187, Гроприносин таб.  мг. №,705,2692182 266 162
8416,31206, Норева Акномега  Крем корректирующий интенсивный мл,506,2440890 331 116
8417,55773, Мастодинон капли оралн фл мл N,456,526378 317 107
8418,66298, Эуфиллин таб.мг №,-1,2011297 1046 -1
8419,146850, Монурал гран.д/приг.р-ра.д/приема внутрь г саше №,403,397145 836 92
8420,104780," Укропная водичка чай д/детей травяной ф/п ,г №",790,2053394 1704 179
8421,224356, Аттак Био Экс Порошок стиральный универсальный концентрированный кг,899,430883 2035 199
8422,193940, Лубримакс гель-смазка Сенситив мл,694,313996 603 161
8423,73078, Элицея таб.п.п.о.мг №,635,243186 308 146
8424,145275, Алмонт таб.п.п.о.мг №,550,452006 273 125
8425,137303, Кардиомагнил таб.п.п.о. форте мг №,738,2099714 1695 170
8426,100771," Крем ""Алиса"" детский г",772,684633 2114 177
8427,132837, СуперОптик капс.№,574,277950 318 129
8428,132535, Салфетка марлевая Стерилюкс ES стерильная  слоев  нитей  х  см №,-1,2235387 913 -1
8429,136408, Бисогамма таб.п.п.о.мг №,738,1197123 346 170
8430,158202, Бепантен Дерма крем для ног восстанавливающий мл,519,622175 59 119
8431,65964, Алпизарин мазь д/наружн.прим.% туба г №,-1,590279 57 -1
8432,86977, Авен Клинанс Гидро Крем для умывания очищающий мл,496,2378192 272 116
8433,138882, Омрон Термометр Eco Temp Basic,745,897783 2114 172
8434,81956,а,478,328009 316 112
8435,63104, Бел Беби ватные палочки с ограничителями Алоэ Вера-Провитамин В №,770,897783 2114 177
8436,117441," Салфетки ""Merries"" Flushable Детские влажные, запасной блок арт. ",777,970817 144 177
8437,53554, Натурино Пастилки Целебные Травы б/сахара г,566,713741 2111 128
8438,93965, Ринзасип с вит. С пор.д/приг.р-ра д/приема внутрь Апельсин саше г №,703,33858 282 162
8439,57984, Эсслиал форте капс.мг №,596,566306 608 135
8440,163000, Элюдрил Классик раствор для полоскания рта и горла мл,404,1232385 308 93
8441,91075, Витаон Бэби бальзам Караваева мл,718,650885 266 166
8442,222545, Органик Петс Шампунь-пенка натуральный д/собак миниатюрных пород мл,606,995598 2032 138
8443,30402, Женьшеня настойка мл,613,473373 266 140
8444,150424," Називин Сенситив р-р капли ,% с град. пипеткой мл",701,2709249 1706 162
8445,80591," Пластырь ""Силкопласт"" Кидс №",670,2005053 998 154
8446,134900, Пимафукорт мазь туба г N,467,2736145 1360 110
8447,193691, Зеленика Здоровый перекус Манго сушеный г,571,330164 2164 128
8448,357151, Виши Деркос Нутриентс Кондиционер витаминный мл,480,40849 326 112
8449,67790,nan,498,2741299 268 116
8450,166335, ХЛС Магний+В саше №,430,2188753 347 101
8451,86191, Долива Дезодорант роликовый Зеленый чай мл,466,879565 107 109
8452,154295," Мометазон-Акрихин крем д/наруж.прим.,% г",467,376000 1534 110
8453,137477," Крем ""Балет"" массажный г тюбик уп N",548,988008 273 124
8454,81972, Педиашур напиток для детей со вкусом ванили мл,792,1992064 249 179
8455,141070, Доктор Столетов Мочалка губка SPA,486,847503 653 114
8456,37917, Лецитин М гранулированный г,689,304676 851 160
8457,59366, Геладринк Форте порошок Апельсин г,644,584801 139 148
8458,60077, Дилтиазем Ланнахер тб п/о ретард мг N,738,672842 345 170
8459,356150, Метопролол таб.мг №,738,2265225 52 170
8460,49885, Гель Дюрекс Плей Массаж в стимулир.с экстрактом гуараны мл,935,2593260 301 208
8461,96568, Эритромициновая мазь глазная ЕД/г г N,403,1975090 1442 92
8462,154238," Стики Пластырь бактерицидный влагостойкий ,х,см №",670,957736 940 154
8463,142804, Гидрокортизоновая мазь % туба г N,648,581730 52 148
8464,137566, Ля Рош Позе Липикар молочко увлажняющее д/сухой кожи мл туба,547,13314 492 124
8465,62514, Кальций-Д Никомед табл. жев. с апельсин. фл. №,644,2192306 204 148
8466,99542, Лактазар для детей ЕД капс. мг №,597,404483 51 135
8467,123604, Экофемин интим. мыло мл.,554,755692 52 126
8468,91381, Прокладки Котекс Ультра Софт Нормал №,555,2119011 52 126
8469,114928,nan,781,2383204 908 178
8470,36126, Пантопразол Канон таб. п.к.о. мг №,595,694123 313 135
8471,122055, Сироп с экстрактом подорожника от кашля фл мл N без сахара,700,993931 913 162
8472,60523, Либридерм Мицеклин Мицеллярная вода д/снятия макияжа мл,496,139279 309 116
8473,51777, Лизиноприл-Штада таб.мг №,738,2378943 1182 170
8474,106593," Мелофлекс Ромфарм р-р в/м мг/мл ,мл №",647,2303181 1719 148
8475,76912, Зубная щетка РОКС Про мягкая,531,793584 137 121
8476,77996," Турбослим кофе , гр. №",688,2172567 310 160
8477,25548, Аторвастатин таб.п.п.о.мг №,685,165253 2114 160
8478,217346, Секнидокс таб.п.п.о.г №,451,1141929 307 105
8479,78307, Селектра табл. п.п.о мг №,635,517498 352 146
8480,74782, Компливит офтальмо тб п/о №,430,760225 1075 101
8481,112720, Санни Банни Спрей солнцезащитный для детей SPF+ водостойкий с пантенолом мл,771,394319 278 177
8482,163168," Телзап Плюс таб.,мг+мг №",738,2118983 1146 170
8483,67083," Фиточай Баюшки-Баю травяной детский с  мес. ,г №",790,743578 314 179
8484,56371, Асепта Плюс Реминерализация зубная паста мл,529,2010584 265 121
8485,156211," Риностоп Экстра капли назальные ,% фл.-кап.мл №",701,261159 849 162
8486,29369, Мастофит  крем мл,424,2649955 110 101
8487,69920, Бетасерк таб.мг №,638,455457 851 146
8488,60158, Мультивита Плюс таб.шип. б/сахара Апельсин №,430,906324 1990 101
8489,103302, Орсотен капс.  мг №,686,1976793 605 160
8490,154568, АВЕН Крем- Гель восстанавливающий после солнца мл фл.с доз.,829,286610 274 115
8491,23354," Зубная щетка ""Oral-B""  Комплекс антибактериальная средняя №",531,437685 324 121
8492,352346, Пьюр Салфетки очищающие детские №,777,990823 308 177
8493,114869, Циндол суспензия наружн фл г N,404,2703171 1920 93
8494,33969, Чистая Линия Бальзам-ополаск. Объем и Сила Пшеница-Лен /мл,480,1034888 2032 112
8495,160423, Виши Дермабленд крем тональный д/лица корректирующий D тон мл,499,337891 345 116
8496,58281, Урьяж средство д/снятия водостойкого макияжа с глаз мл,496,1098345 324 116
8497,145144, Ля Рош Позе Набор Эфаклар Лосьон для лица мл № скидка % на второй продукт,496,1229083 836 116
8498,153845, Лилак Лак для ногтей восстановление мл,527,1062069 272 120
8499,54225, Сульгин Авексима тб .г N,706,746570 841 163
8500,52380, Ремерон  тб мг N,635,835100 323 146
8501,42381, Ополаскиватель Президент Актив д/полости рта п/кровоточивости десен  мл,537,302072 1142 121
8502,216791, Джапан Гелс Курс натуральных масок для лица с экстрактом жемчуга №,505,721504 1935 116
8503,32823," Финалгель гель д/наружн.прим.,% туба г",648,979088 895 148
8504,31277, Мелисса масло эфирное мл,410,2660515 606 95
8505,75548, Квентиакс таб.п.п.о.мг №,738,214957 308 170
8506,123208, Чикко Прорезыватель Вишня охлаждающий .,781,2470346 348 178
8507,119565, Амлодипин тб мг N,738,713861 97 170
8508,217166, Русалочка Ватные диски Визаж №,726,613495 2035 167
8509,21250, Зорекс капс.  мг +  мг №,740,369426 345 171
8510,153912, Виши Слоу Аж Крем д/нормальной и сухой кожи против признаков старения SPF мл,495,37821 244 116
8511,22417, Флуоксетин капс мг N,635,619759 852 146
8512,32004," Бронхо-Ваксом капс.,мг №",550,1045397 155 125
8513,163368,nan,796,2484645 52 180
8514,37086," Бальзам ""Дикуля"" массажный мл",644,125445 310 148
8515,49593, Зубная щетка Президент Классик средняя,531,2574665 1925 121
8516,139358," Лейкопластырь Унипласт фиксир. на основе прозр. пленки ,* уп. N",670,2178383 1177 154
8517,44322, Шалфей таб.д/рассас.№,699,378323 349 162
8518,164206, Фозиноприл таб.мг №,738,1982961 832 170
8519,99427, Интести-Бактериофаг жидкий фл мл N,582,347525 325 130
8520,163982, лиоф.д/пригот. р-ра мг фл №,579,100443 602 130
8521,106209, Байт Слим Батончик фруктово-ягодный Апельсин г,571,526787 308 128
8522,58914, Раствор Ликонтин для ухода за контактными линзами мл,817,2430607 247 88
8523,83463, Кармолис спрей охлаждающий  мл,648,918769 53 148
8524,40594," Периндоприл ПЛЮС Индапамид таб.п.п.о.,мг+мг №",738,285387 997 170
8525,216190, Велметия таб.п.п.о.+мг №,462,1984839 278 108
8526,150472," Зубная щетка ""Oral-B"" Межзубная с -мя ершиками №",531,984825 858 121
8527,96647, Сбор грудной N сырье г фильтр-пак N,615,2520818 1144 140
8528,101597, Деттол Гель для рук мл,400,513080 323 91
8529,129339," Дрожжи пивные + кальций, магний, железо №",435,2530761 1046 101
8530,153841, Лейкопластырь Унипласт Доктор Плюшева бактерицидный д/детей №,670,1126881 1934 154
8531,132585, КОРА Крем Вечерний питательный с витаминами  мл,498,2241175 453 116
8532,156315, Эффералган супп.рект.мг №,696,2464539 332 162
8533,95337, Синергин капс.мг №,432,777737 320 101
8534,166431, Доктор Штерн Гиалурон гель для лица ультраувлажняющий аллантоин-пантенол мл,500,910239 598 116
8535,357395, Ля Рош-Позе Гиалу B крем-уход для глаз мл,498,734763 324 116
8536,97471, карамель  гр.,-1,106291 602 -1
8537,39261, Прокладки для взрослых урологические Тена леди ультра мини №х,557,2718862 895 126
8538,339096, Ля Рош Позе Эфаклар К+ уход за кожей лица мл,496,2121141 346 116
8539,65192, Ксамиол гель наруж. фл. г,467,579109 316 110
8540,136196, табл. №,424,619949 280 101
8541,130060, Бруди плюс капс. №,441,2055607 99 101
8542,143509, лиоф пор мг фл N,627,750985 263 144
8543,222819, Светокопи Бумага А г/м л. %,819,861130 2032 186
8544,224634, Клавио Лосьон д/ногтей стимулятор роста мл,525,437971 328 120
8545,135041, Джонсонс Бэби масло Алоэ мл,774,2123223 272 177
8546,139341, Эреспал сироп мг/мл фл.мл №,550,2146705 2011 125
8547,107983," Урьяж Розельян крем д/кожи, склонной к куперозу мл арт.",503,712345 308 116
8548,85750, Бромгексин тб мг N,700,309483 847 162
8549,105484, Мое солнышко Крем-присыпка с рождения мл уп. №,778,504465 317 177
8550,164472, Цераве Лосьон д/лица увлажняющий SPF мл,496,817735 279 116
8551,57766,nan,527,165519 836 120
8552,35115, №,622,945880 144 142
8553,100683, Горчицатрон горчичник-пакет д/детей Пират №,610,296431 317 140
8554,154488, Левокарнил р-р д/приема внутрь мг/мл фл.мл №,634,1056262 403 146
8555,158769, Alberto Moretti Футляр для очков LD- + салфетка,392,2537731 1905 88
8556,95058, Урьяж Исеак Маска Мягкая отшелушивающая  мл. арт.,505,933328 272 116
8557,94229, Сульфацил натрия капли глазные % фл-кап.мл №,575,1159573 1193 129
8558,63662, АВЕН КЛИНАНС очищающий гель мл № арт.,496,2025389 350 116
8559,146931, Диазолин драже мг N,395,1992729 862 89
8560,136953," Пластырь ""Санитапласт"" № минипласт №",670,308387 348 154
8561,49746, АВЕН СИКАЛЬФАТ Лосьон подсушивающий мл,496,419400 329 116
8562,224745, Хитс от Парламент стики табачные Оранжевая пачка,855,2160581 2139 194
8563,157686, Би Вэлл Тонометр PRO- п/автоматический,747,887116 52 173
8564,66385, Натрия хлорид .% р-р д/инфуз фл мл N,720,2479642 1722 166
8565,43068, Биодерма Атодерм Интенсив гель мл,547,125972 137 124
8566,92582," Компливит Суперэнергия с женьшенем таб.шип.,г №",430,1207542 999 101
8567,138210,nan,804,2154757 379 181
8568,150950, Эмолиум П Эмульсия триактивная д/купания  мл,547,2044414 311 124
8569,102731, Витрум Центури тб п/о фл  п/этил N,430,2509336 1726 101
8570,351230,р. Черный,621,864496 2035 141
8571,74455, Кэа Дентал Кидс Зубная щетка от  до  лет мягкая/Розовая,769,2000125 1929 177
8572,58072, Пантогам таб.мг №,638,2202279 1191 146
8573,136570, Карталин защитно-профилактическое средство мл,467,579109 282 110
8574,110460, Флуимуцил раствор д/приема внутрь мг/мл мл,700,2738833 1968 162
8575,88170, Ля Рош Позе Липикар молочко увлажняющее д/сухой кожи мл фл.,547,2739919 842 124
8576,110664, Золотой шелк Нутришн шампунь восстановление и питание Гиалурон-Коллаген мл,476,2252185 1326 112
8577,104042, Форметин таб.мг №,462,920320 913 108
8578,108997, Кальция глюконат р-р д/и % амп мл N,439,1150638 1156 101
8579,48396,nan,-1,2687191 1144 -1
8580,22792, КОРА Молочко очищающее увлажнение и питание для всех типов кожи мл,496,779893 917 116
8581,138133," Омник капс.,мг №",627,699692 940 144
8582,159912, Панатус таб.п.п.о.мг №,700,935980 913 162
